# SSG Issues Database
# id	file_path	category	status	severity	description	last_updated	source
ISS-494	ssg-md/src/main/scala/ssg/md/util/collection/OrderedMultiMap.scala	shortcuts	open	low	[was ISS-183] 1 shortcut hit(s): unsupported-op	2026-04-10	manual
ISS-495	ssg-md/src/main/scala/ssg/md/util/collection/OrderedSet.scala	shortcuts	open	low	[was ISS-184] 2 shortcut hit(s): null-cast	2026-04-10	manual
ISS-496	ssg-md/src/main/scala/ssg/md/util/data/NullableDataKey.scala	shortcuts	open	low	[was ISS-185] 1 shortcut hit(s): null-cast	2026-04-10	manual
ISS-497	ssg-md/src/main/scala/ssg/md/util/format/MarkdownParagraph.scala	shortcuts	open	low	[was ISS-186] 2 shortcut hit(s): flag-break-var, get-or-else-null	2026-04-10	manual
ISS-498	ssg-md/src/main/scala/ssg/md/util/format/MarkdownTable.scala	shortcuts	open	low	[was ISS-187] 2 shortcut hit(s): flag-break-var, get-or-else-null	2026-04-10	manual
ISS-499	ssg-md/src/main/scala/ssg/md/util/format/MarkdownWriterBase.scala	shortcuts	open	low	[was ISS-188] 1 shortcut hit(s): get-or-else-null	2026-04-10	manual
ISS-500	ssg-md/src/main/scala/ssg/md/util/format/TableFormatOptions.scala	shortcuts	open	high	[was ISS-189] 17 shortcut hit(s): get-or-else-null	2026-04-10	manual
ISS-501	ssg-md/src/main/scala/ssg/md/util/format/TableSection.scala	shortcuts	open	low	[was ISS-190] 1 shortcut hit(s): get-or-else-null	2026-04-10	manual
ISS-502	ssg-md/src/main/scala/ssg/md/util/misc/BitFieldSet.scala	shortcuts	open	low	[was ISS-191] 2 shortcut hit(s): flag-break-var, not-yet-comment	2026-04-10	manual
ISS-503	ssg-md/src/main/scala/ssg/md/util/misc/Utils.scala	shortcuts	open	low	[was ISS-192] 2 shortcut hit(s): flag-break-var, todo	2026-04-10	manual
ISS-504	ssg-md/src/main/scala/ssg/md/util/sequence/Escaping.scala	shortcuts	open	medium	[was ISS-193] 6 shortcut hit(s): unsupported-op, simplified-comment, not-yet-comment	2026-04-10	manual
ISS-505	ssg-md/src/main/scala/ssg/md/util/sequence/IRichSequenceBase.scala	shortcuts	open	low	[was ISS-194] 1 shortcut hit(s): minimal-comment	2026-04-10	manual
ISS-506	ssg-md/src/main/scala/ssg/md/util/sequence/LineAppendable.scala	shortcuts	open	low	[was ISS-195] 2 shortcut hit(s): pending-comment	2026-04-10	manual
ISS-507	ssg-md/src/main/scala/ssg/md/util/sequence/LineAppendableImpl.scala	shortcuts	open	low	[was ISS-196] 2 shortcut hit(s): pending-comment, hack	2026-04-10	manual
ISS-508	ssg-md/src/main/scala/ssg/md/util/sequence/PlaceholderReplacer.scala	shortcuts	open	low	[was ISS-197] 2 shortcut hit(s): placeholder-comment	2026-04-10	manual
ISS-509	ssg-md/src/main/scala/ssg/md/util/sequence/Range.scala	shortcuts	open	low	[was ISS-198] 1 shortcut hit(s): not-yet-comment	2026-04-10	manual
ISS-510	ssg-md/src/main/scala/ssg/md/util/sequence/SegmentedSequenceFull.scala	shortcuts	open	low	[was ISS-199] 2 shortcut hit(s): minimal-comment, hack	2026-04-10	manual
ISS-511	ssg-md/src/main/scala/ssg/md/util/sequence/SegmentedSequenceTree.scala	shortcuts	open	low	[was ISS-200] 1 shortcut hit(s): minimal-comment	2026-04-10	manual
ISS-512	ssg-md/src/main/scala/ssg/md/util/sequence/SequenceUtils.scala	shortcuts	open	low	[was ISS-201] 2 shortcut hit(s): flag-break-var	2026-04-10	manual
